gametype,SOTA,horizon,iterations,time,number_of_beliefs,leader values,follower values,density
cooperative,State of the Art,6,2,690.9019145965576,18,0.0,"[ 0. -1. -2. -3. -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1.
 -2. -3. -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1. -2. -3.
 -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1. -2. -3. -1. -2.
 -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.]",0.1
cooperative,State of the Art,7,1,939.4369373321533,18,0.0,"[ 0. -1. -2. -3. -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1.
 -2. -3. -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1. -2. -3.
 -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1. -2. -3. -1. -2.
 -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.]",0.2
cooperative,State of the Art,7,2,931.9067716598511,18,0.0,"[ 0. -1. -2. -3. -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1.
 -2. -3. -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1. -2. -3.
 -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1. -2. -3. -1. -2.
 -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.]",0.1
cooperative,State of the Art,8,1,1181.808997631073,18,0.0,"[ 0. -1. -2. -3. -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1.
 -2. -3. -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1. -2. -3.
 -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1. -2. -3. -1. -2.
 -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.]",0.2
cooperative,State of the Art,8,2,1181.5223815441132,18,0.0,"[ 0. -1. -2. -3. -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1.
 -2. -3. -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1. -2. -3.
 -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1. -2. -3. -1. -2.
 -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.]",0.1
cooperative,State of the Art,9,1,1422.178855419159,18,0.0,"[ 0. -1. -2. -3. -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1.
 -2. -3. -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1. -2. -3.
 -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1. -2. -3. -1. -2.
 -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.]",0.2
cooperative,State of the Art,9,2,1434.2630615234375,18,0.0,"[ 0. -1. -2. -3. -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1.
 -2. -3. -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1. -2. -3.
 -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1. -2. -3. -1. -2.
 -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.]",0.1
cooperative,State of the Art,10,1,1667.4974975585938,18,0.0,"[ 0. -1. -2. -3. -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1.
 -2. -3. -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1. -2. -3.
 -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1. -2. -3. -1. -2.
 -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.]",0.2
cooperative,State of the Art,10,2,1691.0350098609924,18,0.0,"[ 0. -1. -2. -3. -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1.
 -2. -3. -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1. -2. -3.
 -1. -2. -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.  0. -1. -2. -3. -1. -2.
 -3. -4. -2. -3. -4. -5. -3. -4. -5. -6.]",0.1
zerosum,Stackelberg,1,1,0.40500664710998535,2,0.0,"[0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4.
 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.
 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.]",0.2
zerosum,Stackelberg,1,2,0.0650477409362793,2,0.0,"[0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4.
 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.
 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.]",0.1
zerosum,Stackelberg,2,1,15.514917612075806,3,0.0,"[0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4.
 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.
 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.]",0.2
zerosum,Stackelberg,2,2,15.814098119735718,3,0.0,"[0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4.
 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.
 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.]",0.1
zerosum,Stackelberg,3,1,78.45135283470154,11,0.0,"[0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4.
 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.
 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.]",0.2
zerosum,Stackelberg,3,2,77.84021496772766,11,0.0,"[0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4.
 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.
 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.]",0.1
zerosum,Stackelberg,4,1,413.47094774246216,18,0.0,"[0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4.
 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.
 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.]",0.2
zerosum,Stackelberg,4,2,417.70788288116455,18,0.0,"[0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4.
 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.
 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.]",0.1
zerosum,Stackelberg,5,1,918.0764491558075,18,0.0,"[0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4.
 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.
 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.]",0.2
zerosum,Stackelberg,5,2,915.0443725585938,18,0.0,"[0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4.
 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.
 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.]",0.1
zerosum,Stackelberg,6,1,1440.4112360477448,18,0.0,"[0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4.
 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.
 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.]",0.2
zerosum,Stackelberg,6,2,1425.4200913906097,18,0.0,"[0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4.
 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.
 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.]",0.1
zerosum,Stackelberg,7,1,1918.9834072589874,18,0.0,"[0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4.
 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.
 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.]",0.2
zerosum,Stackelberg,7,2,1938.2329976558685,18,0.0,"[0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4.
 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.
 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.]",0.1
zerosum,Stackelberg,8,1,2425.5893602371216,18,0.0,"[0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4.
 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.
 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.]",0.2
zerosum,Stackelberg,8,2,2422.2746756076813,18,0.0,"[0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4.
 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.
 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.]",0.1
zerosum,Stackelberg,9,1,2944.875930070877,18,0.0,"[0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4.
 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.
 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.]",0.2
zerosum,Stackelberg,9,2,2966.1850366592407,18,0.0,"[0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4.
 2. 3. 4. 5. 3. 4. 5. 6. 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.
 0. 1. 2. 3. 1. 2. 3. 4. 2. 3. 4. 5. 3. 4. 5. 6.]",0.1
