horizon,gametype,SOTA,iterations,time,number_of_beliefs,leader values,follower values,density
5,cooperative,Stackelberg,1,0.15722227096557617,2,4.790000000000001,[3.6      3.79     4.168559 4.79    ],0.2
5,cooperative,State of the Art,1,0.011592864990234375,2,4.790000000000001,[3.6      3.79     4.168559 4.79    ],0.2
5,cooperative,Stackelberg,2,0.472088098526001,12,4.70061731,[3.6        3.70061731 4.15238073 4.70061731],0.04
5,cooperative,State of the Art,2,0.031190156936645508,12,4.790000000000002,[3.6        3.79       4.04840019 4.79      ],0.04
5,zerosum,Stackelberg,1,0.1739330291748047,2,1.1782076224358382,[-0.28675957 -1.05484799 -0.28825176 -1.17820762],0.2
5,zerosum,State of the Art,1,0.19454598426818848,2,1.1782076224358384,[-1.05484799 -1.05484799 -1.17820762 -1.17820762],0.2
5,zerosum,Stackelberg,2,0.5538229942321777,12,1.178207622435823,[-0.28675957 -1.05484799 -0.28825176 -1.17820762],0.04
5,zerosum,State of the Art,2,0.6204288005828857,12,1.1782076224358382,[-1.05484799 -1.05484799 -1.17820762 -1.17820762],0.04
5,generalsum,Stackelberg,1,0.1552269458770752,2,9.100000000000001,[3.6 3.6 4.6 4.6],0.2
5,generalsum,State of the Art,1,0.2490696907043457,2,9.100000000000001,[3.6 3.6 4.6 4.6],0.2
5,generalsum,Stackelberg,2,0.48060107231140137,12,9.100000000000001,[3.6 3.6 4.6 4.6],0.04
5,generalsum,State of the Art,2,0.5461177825927734,12,9.100000000000001,[3.6 3.6 4.6 4.6],0.04
6,cooperative,Stackelberg,1,0.22192788124084473,2,5.690000000000001,[4.5        4.69       5.16953279 5.69      ],0.2
6,cooperative,State of the Art,1,0.015608072280883789,2,5.690000000000001,[4.5        4.69       5.16953279 5.69      ],0.2
6,cooperative,Stackelberg,2,0.8829550743103027,13,5.600117288900001,[4.4020474  4.60011729 5.13632039 5.60011729],0.04
6,cooperative,State of the Art,2,0.04849410057067871,13,5.690000000000003,[4.5        4.69       4.84361879 5.69      ],0.04
6,zerosum,Stackelberg,1,0.2344059944152832,2,1.2770418190507709,[-0.37587945 -1.16587166 -0.37711046 -1.27704182],0.2
6,zerosum,State of the Art,1,0.27277517318725586,2,1.2770418190507709,[-1.16587166 -1.16587166 -1.27704182 -1.27704182],0.2
6,zerosum,Stackelberg,2,0.8660049438476562,13,1.2770418190507589,[-0.37587945 -1.16587166 -0.37711046 -1.27704182],0.04
6,zerosum,State of the Art,2,0.9914357662200928,13,1.2770418190507709,[-1.16587166 -1.16587166 -1.27704182 -1.27704182],0.04
6,generalsum,Stackelberg,1,0.20161104202270508,2,10.806561000000002,[4.5 4.5 5.5 5.5],0.2
6,generalsum,State of the Art,1,0.19445466995239258,2,10.806561000000002,[4.5 4.5 5.5 5.5],0.2
6,generalsum,Stackelberg,2,0.8730738162994385,13,10.806561000000002,[4.5 4.5 5.5 5.5],0.04
6,generalsum,State of the Art,2,0.7395801544189453,13,10.806561000000002,[4.5 4.5 5.5 5.5],0.04
7,cooperative,Stackelberg,1,0.23986291885375977,2,6.590000000000002,[5.4        5.59       6.15132156 6.59      ],0.2
7,cooperative,State of the Art,1,0.018314123153686523,2,6.590000000000002,[5.4        5.59       6.15132156 6.59      ],0.2
7,cooperative,Stackelberg,2,1.0687599182128906,14,6.500022284891003,[5.02485545 5.50002228 6.02450289 6.50002228],0.04
7,cooperative,State of the Art,2,0.0661160945892334,14,6.590000000000004,[5.4        5.59       5.85215193 6.59      ],0.04
7,zerosum,Stackelberg,1,0.2533409595489502,2,1.3714834745798594,[-0.4658811  -1.2659248  -0.46698684 -1.37148347],0.2
7,zerosum,State of the Art,1,0.2897782325744629,2,1.3714834745798594,[-1.2659248  -1.2659248  -1.37148347 -1.37148347],0.2
7,zerosum,Stackelberg,2,1.3125908374786377,14,1.3714834745798106,[-0.4658811  -1.2659248  -0.46698684 -1.37148347],0.04
7,zerosum,State of the Art,2,1.3622539043426514,14,1.3714834745798594,[-1.2659248  -1.2659248  -1.37148347 -1.37148347],0.04
7,generalsum,Stackelberg,1,0.24425411224365234,2,12.520875410000002,[5.4 5.4 6.4 6.4],0.2
7,generalsum,State of the Art,1,0.2320711612701416,2,12.520875410000002,[5.4 5.4 6.4 6.4],0.2
7,generalsum,Stackelberg,2,1.0979459285736084,14,12.520875410000002,[5.4 5.4 6.4 6.4],0.04
7,generalsum,State of the Art,2,1.096708059310913,14,12.520875410000002,[5.4 5.4 6.4 6.4],0.04
8,cooperative,Stackelberg,1,0.4197878837585449,2,7.490000000000002,[6.3        6.49       7.11757046 7.49      ],0.2
8,cooperative,State of the Art,1,0.02111196517944336,2,7.490000000000002,[6.3        6.49       7.11757046 7.49      ],0.2
