gametype,SOTA,horizon,iterations,time,number_of_beliefs,leader values,follower values,density
stackelberg,Stackelberg,9,4,796.7119889259338,1745,-9.0,[342.5 165.5 364.  308. ],0.025
stackelberg,Stackelberg,10,1,20.586227416992188,22,-10.0,[381.5 190.5 405.  341. ],0.2
stackelberg,Stackelberg,10,2,74.9417290687561,105,-10.0,[381.5 190.5 405.  341. ],0.1
stackelberg,Stackelberg,10,3,283.9108340740204,447,-10.0,[381.5 190.5 405.  341. ],0.05
stackelberg,Stackelberg,10,4,1310.4192833900452,2065,-10.0,[381.5 190.5 405.  341. ],0.025
stackelberg,Stackelberg,11,1,22.29049062728882,22,-11.0,[420.5 215.5 446.  374. ],0.2
stackelberg,Stackelberg,11,2,86.82527184486389,106,-11.0,[420.5 215.5 446.  374. ],0.1
stackelberg,Stackelberg,11,3,340.6548731327057,461,-11.0,[420.5 215.5 446.  374. ],0.05
stackelberg,Stackelberg,11,4,1846.1340415477753,2215,-11.0,[420.5 215.5 446.  374. ],0.025
stackelberg,Stackelberg,12,1,25.36806869506836,22,-12.0,[459.5 240.5 487.  407. ],0.2
stackelberg,Stackelberg,12,2,100.49921989440918,106,-12.0,[459.5 240.5 487.  407. ],0.1
stackelberg,Stackelberg,12,3,430.88580894470215,467,-12.0,[459.5 240.5 487.  407. ],0.05
stackelberg,Stackelberg,12,4,2431.977928876877,2274,-12.0,[459.5 240.5 487.  407. ],0.025
stackelberg,Stackelberg,13,1,29.072561740875244,22,-13.0,[498.5 265.5 528.  440. ],0.2
stackelberg,Stackelberg,13,2,119.5142650604248,106,-13.0,[498.5 265.5 528.  440. ],0.1
stackelberg,Stackelberg,13,3,494.6827759742737,469,-13.0,[498.5 265.5 528.  440. ],0.05
stackelberg,Stackelberg,13,4,2927.7203788757324,2292,-13.0,[498.5 265.5 528.  440. ],0.025
stackelberg,Stackelberg,14,1,30.1937415599823,22,-14.0,[537.5 290.5 569.  473. ],0.2
stackelberg,Stackelberg,14,2,123.6294059753418,106,-14.0,[537.5 290.5 569.  473. ],0.1
stackelberg,Stackelberg,14,3,568.4697029590607,469,-14.0,[537.5 290.5 569.  473. ],0.05
stackelberg,Stackelberg,14,4,3540.3800287246704,2304,-14.0,[537.5 290.5 569.  473. ],0.025
stackelberg,Stackelberg,15,1,34.13007116317749,22,-15.0,[576.5 315.5 610.  506. ],0.2
stackelberg,Stackelberg,15,2,147.32499384880066,106,-15.0,[576.5 315.5 610.  506. ],0.1
stackelberg,Stackelberg,15,3,648.2655618190765,469,-15.0,[576.5 315.5 610.  506. ],0.05
stackelberg,Stackelberg,15,4,4112.426833629608,2312,-15.0,[576.5 315.5 610.  506. ],0.025
stackelberg,State of the Art,1,1,0.1164238452911377,2,-1.0,[ 44. -19.  36.  44.],0.2
stackelberg,State of the Art,1,2,0.09181809425354004,2,-1.0,[ 44. -19.  36.  44.],0.1
stackelberg,State of the Art,1,3,0.1285543441772461,2,-1.0,[ 44. -19.  36.  44.],0.05
stackelberg,State of the Art,1,4,0.16306352615356445,2,-1.0,[ 44. -19.  36.  44.],0.025
stackelberg,State of the Art,2,1,0.5346882343292236,5,-2.0,[39. 25. 41. 33.],0.2
stackelberg,State of the Art,2,2,0.4777247905731201,5,-2.0,[39. 25. 41. 33.],0.1
stackelberg,State of the Art,2,3,0.5450048446655273,5,-2.0,[39. 25. 41. 33.],0.05
stackelberg,State of the Art,2,4,0.5293176174163818,5,-2.0,[39. 25. 41. 33.],0.025
stackelberg,State of the Art,3,1,2.205012798309326,12,-3.0,[39. 25. 41. 33.],0.2
stackelberg,State of the Art,3,2,2.3830113410949707,16,-3.0,[39. 25. 41. 33.],0.1
stackelberg,State of the Art,3,3,2.843165397644043,18,-3.0,[39. 25. 41. 33.],0.05
stackelberg,State of the Art,3,4,3.0996575355529785,18,-3.0,[39. 25. 41. 33.],0.025
stackelberg,State of the Art,4,1,3.915454864501953,15,-4.0,[39. 25. 41. 33.],0.2
stackelberg,State of the Art,4,2,6.15690541267395,30,-4.0,[39. 25. 41. 33.],0.1
stackelberg,State of the Art,4,3,8.133194208145142,40,-4.0,[39. 25. 41. 33.],0.05
stackelberg,State of the Art,4,4,9.011487245559692,47,-4.0,[39. 25. 41. 33.],0.025
stackelberg,State of the Art,5,1,7.565118789672852,21,-5.0,[39. 25. 41. 33.],0.2
stackelberg,State of the Art,5,2,13.102698802947998,51,-5.0,[39. 25. 41. 33.],0.1
stackelberg,State of the Art,5,3,22.144256591796875,104,-5.0,[39. 25. 41. 33.],0.05
stackelberg,State of the Art,5,4,28.69785976409912,145,-5.0,[39. 25. 41. 33.],0.025
stackelberg,State of the Art,6,1,9.993655443191528,22,-6.0,[39. 25. 41. 33.],0.2
stackelberg,State of the Art,6,2,22.88133668899536,71,-6.0,[39. 25. 41. 33.],0.1
stackelberg,State of the Art,6,3,50.93832516670227,204,-6.0,[39. 25. 41. 33.],0.05
stackelberg,State of the Art,6,4,80.16972374916077,372,-6.0,[39. 25. 41. 33.],0.025
stackelberg,State of the Art,7,1,13.181485176086426,22,-7.000000000000001,[39. 25. 41. 33.],0.2
stackelberg,State of the Art,7,2,36.208863735198975,87,-7.000000000000001,[39. 25. 41. 33.],0.1
stackelberg,State of the Art,7,3,99.49747633934021,313,-7.000000000000001,[39. 25. 41. 33.],0.05
stackelberg,State of the Art,7,4,206.0274143218994,759,-7.000000000000001,[39. 25. 41. 33.],0.025
stackelberg,State of the Art,8,1,15.935041189193726,22,-8.0,[39. 25. 41. 33.],0.2
stackelberg,State of the Art,8,2,48.654391050338745,100,-8.0,[39. 25. 41. 33.],0.1
stackelberg,State of the Art,8,3,151.82397842407227,380,-8.0,[39. 25. 41. 33.],0.05
stackelberg,State of the Art,8,4,434.02065348625183,1264,-8.0,[39. 25. 41. 33.],0.025
stackelberg,State of the Art,9,1,18.663594007492065,22,-9.0,[39. 25. 41. 33.],0.2
stackelberg,State of the Art,9,2,63.80606961250305,104,-9.0,[39. 25. 41. 33.],0.1
stackelberg,State of the Art,9,3,217.10731720924377,420,-9.0,[39. 25. 41. 33.],0.05
stackelberg,State of the Art,9,4,831.128748178482,1745,-9.0,[39. 25. 41. 33.],0.025
stackelberg,State of the Art,10,1,21.36621356010437,22,-10.0,[39. 25. 41. 33.],0.2
stackelberg,State of the Art,10,2,78.72105693817139,105,-10.0,[39. 25. 41. 33.],0.1
stackelberg,State of the Art,10,3,301.3889493942261,447,-10.0,[39. 25. 41. 33.],0.05
stackelberg,State of the Art,10,4,1314.6918587684631,2065,-10.0,[39. 25. 41. 33.],0.025
stackelberg,State of the Art,11,1,24.45979118347168,22,-11.0,[39. 25. 41. 33.],0.2
stackelberg,State of the Art,11,2,95.38188457489014,106,-11.0,[39. 25. 41. 33.],0.1
stackelberg,State of the Art,11,3,361.8541593551636,461,-11.0,[39. 25. 41. 33.],0.05
stackelberg,State of the Art,11,4,1889.385546207428,2215,-11.000005903614467,[39. 25. 41. 33.],0.025
stackelberg,State of the Art,12,1,26.787405490875244,22,-12.0,[39. 25. 41. 33.],0.2
stackelberg,State of the Art,12,2,104.13517904281616,106,-12.0,[39. 25. 41. 33.],0.1
stackelberg,State of the Art,12,3,439.45546078681946,467,-12.0,[39. 25. 41. 33.],0.05
stackelberg,State of the Art,12,4,2481.7112333774567,2274,-12.000005903614467,[39. 25. 41. 33.],0.025
stackelberg,State of the Art,13,1,29.72451114654541,22,-13.0,[39. 25. 41. 33.],0.2
stackelberg,State of the Art,13,2,119.36912131309509,106,-13.0,[39. 25. 41. 33.],0.1
stackelberg,State of the Art,13,3,485.46331548690796,469,-13.0,[39. 25. 41. 33.],0.05
stackelberg,State of the Art,13,4,3054.0135810375214,2292,-13.000005903614468,[39. 25. 41. 33.],0.025
stackelberg,State of the Art,14,1,33.59760093688965,22,-14.0,[39. 25. 41. 33.],0.2
stackelberg,State of the Art,14,2,143.20595455169678,106,-14.0,[39. 25. 41. 33.],0.1
stackelberg,State of the Art,14,3,601.2040102481842,469,-14.0,[39. 25. 41. 33.],0.05
stackelberg,State of the Art,14,4,3610.3663115501404,2304,-14.000005903614468,[39. 25. 41. 33.],0.025
stackelberg,State of the Art,15,1,34.48864483833313,22,-15.0,[39. 25. 41. 33.],0.2
stackelberg,State of the Art,15,2,151.98374128341675,106,-15.0,[39. 25. 41. 33.],0.1
stackelberg,State of the Art,15,3,623.2625060081482,469,-15.0,[39. 25. 41. 33.],0.05
stackelberg,State of the Art,15,4,4258.115970611572,2312,-15.000005903614468,[39. 25. 41. 33.],0.025
